# Fermi Energy: 6.456943
# Segment boundaries (k-distance): 0.000000 0.866000 1.866000 2.219600 3.280200
# Segment labels: L $\Gamma$ X K $\Gamma$
    1.6260     7.8838
    1.6460     7.7914
    1.6660     7.7029
    1.6860     7.6194
    1.7060     7.5443
    1.7260     7.4673
    1.7460     7.3962
    1.7660     7.3372
    1.7860     7.2761
    1.8060     7.2302
    1.8260     7.1808
    1.8460     7.1365
    1.8660     7.1030
    1.8731     7.1021
    1.8801     7.1056
    1.8872     7.1195
    1.8943     7.1365
    1.9014     7.1572
    1.9084     7.1760
    1.9155     7.2095
    1.9226     7.2416
    1.9296     7.2761
    1.9367     7.3209
    1.9438     7.3641
    1.9509     7.4064
    1.9579     7.4580
    1.9650     7.5124
    1.9721     7.5695
    1.9791     7.6294
    1.9862     7.6940
    1.9933     7.7523
    2.0004     7.8281
    2.0074     7.8887
    2.0145     7.9604
    2.0216     8.0366
    2.0286     8.1159
    2.0357     8.1821
    2.0428     8.2651
    2.0498     8.3386
    2.0569     8.4222
    2.0640     8.5030
    2.0711     8.5923
    2.0781     8.6819
    2.0852     8.7580
    2.0923     8.8599
    2.0993     8.9345
    2.1064     9.0268
    2.1135     9.1199
    2.1206     9.2070
    2.1276     9.3000
    2.1347     9.3961
    2.1418     9.4875
    2.1488     9.5948
    2.1559     9.6814
    2.1630     9.7810
    2.1701     9.8742
    2.1771     9.9724
    2.1842    10.0762
    2.1913    10.1709
    2.1983    10.2728
    2.2054    10.3712
    2.2125    10.4742
    2.2196    10.5743
    2.2412    10.4808
    2.2628    10.3743
    2.2845    10.2851
    2.3061    10.2004
    2.3278    10.1213
    2.3494    10.0412
    2.3711     9.9768
    2.3927     9.9115
    2.4144     9.8520
    2.4360     9.8036
    2.4577     9.7615
    2.4793     9.7290
    2.5009     9.7102
    2.5226     9.6866
    2.5442     9.6792
    2.5659     9.6756
    2.5875     9.6861
    2.6092     9.7090
    2.6308     9.7381
    2.6525     9.7832
    2.6741     9.8406
    2.6958     9.8974
    2.7174     9.9741
    2.7391    10.0477
    2.7607    10.1392
    2.7823    10.2272
    2.8040    10.3182
    2.8256    10.3884
    2.8473    10.4297
    2.8689    10.4289
    2.8906    10.3859
    2.9122    10.3193
    2.9339    10.2225
    2.9555    10.1272
    2.9772    10.0328
    2.9988     9.9363
    3.0204     9.8361
    3.0421     9.7419
    3.0637     9.6516
    3.0854     9.5600
    3.1070     9.4683
    3.1287     9.3828
    3.1503     9.3028
    3.1720     9.2266
    3.1936     9.1589
    3.2153     9.0940
    3.2369     9.0450
    3.2586     9.0203

    0.0000     9.7832
    0.0173     9.7710
    0.0346     9.7721
    0.0520     9.7806
    0.0693     9.7851
    0.0866     9.7964
    0.1039     9.7995
    0.1212     9.8119
    0.1386     9.8292
    0.1559     9.8377
